                                    Time     Open     High      Low    Close     Volume                      Date  ENGULF  STONED  DRAGON   RSI  fastd  fastk  BullE  BearE
Date                                                                                                                                                                       
2022-06-29 07:00:00+08:00  1656457200000  20300.8  20357.0  20200.0  20268.6  17247.779 2022-06-29 07:00:00+08:00       0       0       0  34.0   64.0   54.0  False  False
2022-06-29 08:00:00+08:00  1656460800000  20268.7  20382.0  20140.5  20283.2  25067.391 2022-06-29 08:00:00+08:00       0       0       0  35.0   60.0   59.0  False  False
2022-06-29 09:00:00+08:00  1656464400000  20283.2  20375.5  20225.0  20345.1  11897.576 2022-06-29 09:00:00+08:00       0       0       0  38.0   71.0  100.0  False  False
2022-06-29 10:00:00+08:00  1656468000000  20345.0  20385.1  20276.0  20335.3  10476.941 2022-06-29 10:00:00+08:00       0       0       0  38.0   84.0   92.0  False  False
2022-06-29 11:00:00+08:00  1656471600000  20335.3  20382.9  20229.8  20275.9  14958.566 2022-06-29 11:00:00+08:00       0       0       0  36.0   78.0   43.0  False  False
2022-06-29 12:00:00+08:00  1656475200000  20275.9  20366.0  20240.0  20297.1  18545.197 2022-06-29 12:00:00+08:00       0       0       0  37.0   68.0   69.0  False  False
2022-06-29 13:00:00+08:00  1656478800000  20297.1  20360.1  20057.0  20177.7  36824.735 2022-06-29 13:00:00+08:00       0       0       0  33.0   37.0    0.0  False  False
2022-06-29 14:00:00+08:00  1656482400000  20177.8  20209.9  19901.1  19937.8  43079.808 2022-06-29 14:00:00+08:00       0       0       0  27.0   23.0    0.0  False  False
2022-06-29 15:00:00+08:00  1656486000000  19938.0  20128.9  19887.1  20080.6  29580.237 2022-06-29 15:00:00+08:00       0       0       0  35.0   26.0   77.0  False  False
2022-06-29 16:00:00+08:00  1656489600000  20080.5  20145.8  19950.0  19985.8  20328.811 2022-06-29 16:00:00+08:00       0       0       0  32.0   44.0   53.0  False  False
2022-06-29 17:00:00+08:00  1656493200000  19985.8  20235.6  19963.8  20056.9  33147.150 2022-06-29 17:00:00+08:00       0       0       0  36.0   77.0  100.0  False  False
2022-06-29 18:00:00+08:00  1656496800000  20056.9  20139.7  20011.9  20087.0  17941.048 2022-06-29 18:00:00+08:00       0       0       0  37.0   84.0  100.0  False  False
2022-06-29 19:00:00+08:00  1656500400000  20087.0  20119.0  19817.2  20096.9  45127.772 2022-06-29 19:00:00+08:00       0       0       0  38.0  100.0  100.0  False  False
2022-06-29 20:00:00+08:00  1656504000000  20096.9  20180.0  19965.0  20002.5  33427.733 2022-06-29 20:00:00+08:00       0       0       0  35.0   82.0   47.0  False  False
2022-06-29 21:00:00+08:00  1656507600000  20002.3  20135.2  19882.6  20074.1  50219.859 2022-06-29 21:00:00+08:00       0       0       0  39.0   82.0  100.0  False  False
2022-06-29 22:00:00+08:00  1656511200000  20074.1  20170.0  20023.2  20115.1  34607.542 2022-06-29 22:00:00+08:00       0       0       0  41.0   82.0  100.0  False  False
2022-06-29 23:00:00+08:00  1656514800000  20115.1  20127.2  19970.0  20076.3  23266.731 2022-06-29 23:00:00+08:00       0       0       0  40.0   92.0   76.0  False  False
2022-06-30 00:00:00+08:00  1656518400000  20076.3  20093.7  19965.5  20012.8  20260.669 2022-06-30 00:00:00+08:00       0       0       0  37.0   72.0   38.0  False  False
2022-06-30 01:00:00+08:00  1656522000000  20012.7  20078.6  19920.0  20078.0  20568.004 2022-06-30 01:00:00+08:00     100       0       0  41.0   72.0  100.0  False  False
2022-06-30 02:00:00+08:00  1656525600000  20078.0  20113.9  20024.9  20044.1  12990.890 2022-06-30 02:00:00+08:00       0       0       0  40.0   68.0   64.0  False  False
2022-06-30 03:00:00+08:00  1656529200000  20044.1  20270.1  20028.3  20214.1  20517.172 2022-06-30 03:00:00+08:00       0       0       0  49.0   88.0  100.0  False  False
2022-06-30 04:00:00+08:00  1656532800000  20212.8  20430.0  20119.9  20215.9  37957.446 2022-06-30 04:00:00+08:00       0       0       0  49.0   88.0  100.0  False  False
2022-06-30 05:00:00+08:00  1656536400000  20215.9  20348.4  20185.4  20285.9  15613.769 2022-06-30 05:00:00+08:00       0       0       0  53.0  100.0  100.0  False  False
2022-06-30 06:00:00+08:00  1656540000000  20285.9  20315.7  20136.5  20204.8  15302.238 2022-06-30 06:00:00+08:00       0       0       0  48.0   89.0   68.0  False  False
2022-06-30 07:00:00+08:00  1656543600000  20204.8  20207.7  20037.7  20109.9  17198.705 2022-06-30 07:00:00+08:00       0       0       0  44.0   56.0    0.0  False  False
2022-06-30 08:00:00+08:00  1656547200000  20109.9  20165.0  20000.0  20027.8  20229.345 2022-06-30 08:00:00+08:00       0       0       0  41.0   23.0    0.0  False  False
2022-06-30 09:00:00+08:00  1656550800000  20027.8  20076.0  19932.4  20008.4  19419.769 2022-06-30 09:00:00+08:00       0       0       0  40.0    0.0    0.0  False  False
2022-06-30 10:00:00+08:00  1656554400000  20008.3  20111.7  19993.8  20073.7   9484.143 2022-06-30 10:00:00+08:00     100       0       0  44.0   15.0   46.0  False  False
2022-06-30 11:00:00+08:00  1656558000000  20073.9  20086.5  20034.3  20062.6   9101.154 2022-06-30 11:00:00+08:00       0       0     100  43.0   42.0   81.0  False  False
2022-06-30 12:00:00+08:00  1656561600000  20062.5  20077.0  20000.0  20039.5  11403.431 2022-06-30 12:00:00+08:00       0       0       0  42.0   62.0   58.0  False  False
2022-06-30 13:00:00+08:00  1656565200000  20039.6  20059.0  19951.6  19990.1  16275.790 2022-06-30 13:00:00+08:00       0       0       0  40.0   46.0    0.0  False  False
2022-06-30 14:00:00+08:00  1656568800000  19990.0  20015.4  19315.0  19408.6  70174.456 2022-06-30 14:00:00+08:00       0       0       0  23.0   19.0    0.0  False  False
2022-06-30 15:00:00+08:00  1656572400000  19406.1  19439.3  19358.2  19378.6  11373.913 2022-06-30 15:00:00+08:00       0       0       0  23.0    0.0    0.0  False  False
